system,condition,target,level,family,generator,n_human,n_generated,auroc
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,Suno,suno,59,68,0.8125623130608175
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,Udio,udio,59,68,0.8045862412761715
sofia_vag,echoes__without_DiffRhythm,echoes,family,AceStep,AceStep,59,57,0.9940529289325007
sofia_vag,echoes__without_DiffRhythm,echoes,family,AudioLDM,AudioLDM,59,115,1.0
sofia_vag,echoes__without_DiffRhythm,echoes,family,Brev,Brev,59,68,0.8873379860418743
sofia_vag,echoes__without_DiffRhythm,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9810734463276836
sofia_vag,echoes__without_DiffRhythm,echoes,family,Mubert,Mubert,59,32,0.6641949152542374
sofia_vag,echoes__without_DiffRhythm,echoes,family,Producer,Producer,59,68,0.9461615154536391
sofia_vag,echoes__without_DiffRhythm,echoes,family,SongGen,SongGen,59,111,0.9995419147961522
sofia_vag,echoes__without_DiffRhythm,echoes,family,StableAudio,StableAudio,59,35,0.9065375302663439
sofia_vag,echoes__without_DiffRhythm,echoes,family,Suno,Suno,59,68,0.827766699900299
sofia_vag,echoes__without_DiffRhythm,echoes,family,Udio,Udio,59,68,0.8377367896311066
sofia_vag,echoes__without_DiffRhythm,echoes,generator,AceStep,acestep,59,57,0.9940529289325007
sofia_vag,echoes__without_DiffRhythm,echoes,generator,AudioLDM,audioldm,59,115,1.0
sofia_vag,echoes__without_DiffRhythm,echoes,generator,Brev,brev,59,68,0.8873379860418743
sofia_vag,echoes__without_DiffRhythm,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9810734463276836
sofia_vag,echoes__without_DiffRhythm,echoes,generator,Mubert,mubert,59,32,0.6641949152542374
sofia_vag,echoes__without_DiffRhythm,echoes,generator,Producer,producer,59,68,0.9461615154536391
sofia_vag,echoes__without_DiffRhythm,echoes,generator,SongGen,songgen,59,111,0.9995419147961522
sofia_vag,echoes__without_DiffRhythm,echoes,generator,StableAudio,stableaudio,59,35,0.9065375302663439
sofia_vag,echoes__without_DiffRhythm,echoes,generator,Suno,suno,59,68,0.827766699900299
sofia_vag,echoes__without_DiffRhythm,echoes,generator,Udio,udio,59,68,0.8377367896311066
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,AceStep,AceStep,59,57,0.992268807612251
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,AudioLDM,AudioLDM,59,115,1.0
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,Brev,Brev,59,68,0.861665004985045
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,DiffRhythm,DiffRhythm,59,120,0.990677966101695
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,Mubert,Mubert,59,32,0.732521186440678
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,Producer,Producer,59,68,0.9399302093718843
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,SongGen,SongGen,59,111,0.9996946098641014
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,StableAudio,StableAudio,59,35,0.9055690072639225
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,Suno,Suno,59,68,0.844715852442672
sofia_vag,echoes__count_control_DiffRhythm,echoes,family,Udio,Udio,59,68,0.8068295114656031
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,AceStep,acestep,59,57,0.992268807612251
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,AudioLDM,audioldm,59,115,1.0
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,Brev,brev,59,68,0.861665004985045
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,DiffRhythm,diffrhythm,59,120,0.990677966101695
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,Mubert,mubert,59,32,0.732521186440678
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,Producer,producer,59,68,0.9399302093718843
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,SongGen,songgen,59,111,0.9996946098641014
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,StableAudio,stableaudio,59,35,0.9055690072639225
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,Suno,suno,59,68,0.844715852442672
sofia_vag,echoes__count_control_DiffRhythm,echoes,generator,Udio,udio,59,68,0.8068295114656031
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.9396140745416766
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9318482206265288
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.92225926510429
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.9346071207817144
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.877923702622373
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.9396140745416766
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9318482206265288
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.92225926510429
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.9346071207817144
sofia_vag,fakemusiccaps__without_StableAudio,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.877923702622373
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.9352001630763566
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9465218048870302
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.9301171782529788
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.9417240392961415
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.9236220705436754
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.9352001630763566
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9465218048870302
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.9301171782529788
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.9417240392961415
sofia_vag,fakemusiccaps__count_control_StableAudio,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.9236220705436754
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.9455773757857913
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9386638917383412
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.9355790854572714
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.942484349930298
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.8936567900260397
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.9455773757857913
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9386638917383412
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.9355790854572714
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.942484349930298
sofia_vag,fakemusiccaps__without_AudioLDM,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.8936567900260397
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.9404376758988926
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9426339461848023
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.9312218890554723
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.9442737512822537
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.9099118204055867
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.9404376758988926
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9426339461848023
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.9312218890554723
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.9442737512822537
sofia_vag,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.9099118204055867
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9582558139534885
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,MusicGen,MusicGen,860,90,0.9984108527131783
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,Riffusion,Riffusion,860,130,0.825706618962433
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,StableAudio,StableAudio,860,100,0.9936162790697673
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,Suno,Suno,860,479,0.8267757440403942
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,Udio,Udio,860,405,0.7517212173413723
sofia_vag,artifactbench__fmc_fit_only,artifactbench,family,Yue,Yue,860,100,0.8107325581395349
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9582558139534885
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9985271317829458
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9974806201550388
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9992248062015504
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Riffusion,Riffusion,860,100,0.7817906976744187
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.972093023255814
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.995953488372093
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9912790697674418
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9212209302325581
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Google Chirp v3,860,80,0.8820494186046511
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.8501598837209303
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno (mixed),860,80,0.7298982558139535
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno v3,860,30,0.986937984496124
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno v3.5,860,29,0.9672814755412991
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno v4,860,100,0.6769999999999999
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio,860,100,0.7183197674418603
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (AIME),860,30,0.895968992248062
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.7113662790697675
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.8871366279069768
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (mixed),860,80,0.6659738372093023
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio CDN,860,18,0.6898578811369509
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.7153214774281805
sofia_vag,artifactbench__fmc_fit_only,artifactbench,generator,Yue,Yue,860,100,0.8107325581395349
comoe_dac,artifactbench__base,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.8865000000000001
comoe_dac,artifactbench__base,artifactbench,family,MusicGen,MusicGen,860,90,0.9191860465116279
comoe_dac,artifactbench__base,artifactbench,family,Riffusion,Riffusion,860,130,0.7301520572450806
comoe_dac,artifactbench__base,artifactbench,family,StableAudio,StableAudio,860,100,0.9395465116279069
comoe_dac,artifactbench__base,artifactbench,family,Suno,Suno,860,479,0.8716220808855658
comoe_dac,artifactbench__base,artifactbench,family,Udio,Udio,860,405,0.8642492104507609
comoe_dac,artifactbench__base,artifactbench,family,Yue,Yue,860,100,0.873203488372093
comoe_dac,artifactbench__base,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.8865000000000001
comoe_dac,artifactbench__base,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9069379844961241
comoe_dac,artifactbench__base,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9310077519379845
comoe_dac,artifactbench__base,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9196124031007752
comoe_dac,artifactbench__base,artifactbench,generator,Riffusion,Riffusion,860,100,0.7709069767441861
comoe_dac,artifactbench__base,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.5943023255813954
comoe_dac,artifactbench__base,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9528372093023256
comoe_dac,artifactbench__base,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9262558139534883
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9170348837209301
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9969767441860465
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.994578488372093
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Suno (mixed),860,80,0.7581395348837209
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Suno v3,860,30,0.9335271317829457
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Suno v3.5,860,29,0.9411387329591019
comoe_dac,artifactbench__base,artifactbench,generator,Suno,Suno v4,860,100,0.6886976744186046
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio,860,100,0.8202441860465115
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio (AIME),860,30,0.885
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9731686046511628
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9642877906976743
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio (mixed),860,80,0.7561773255813954
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio CDN,860,18,0.7945090439276485
comoe_dac,artifactbench__base,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.6855677154582763
comoe_dac,artifactbench__base,artifactbench,generator,Yue,Yue,860,100,0.873203488372093
comoe_dac,echoes__base,echoes,family,AceStep,AceStep,59,57,0.8667856080880166
comoe_dac,echoes__base,echoes,family,AudioLDM,AudioLDM,59,115,0.9438467207074429
comoe_dac,echoes__base,echoes,family,Brev,Brev,59,68,0.692173479561316
comoe_dac,echoes__base,echoes,family,DiffRhythm,DiffRhythm,59,120,0.5968926553672317
comoe_dac,echoes__base,echoes,family,Mubert,Mubert,59,32,0.732521186440678
comoe_dac,echoes__base,echoes,family,Producer,Producer,59,68,0.8392323030907278
comoe_dac,echoes__base,echoes,family,SongGen,SongGen,59,111,0.8760116048251643
comoe_dac,echoes__base,echoes,family,StableAudio,StableAudio,59,35,0.8058111380145279
comoe_dac,echoes__base,echoes,family,Suno,Suno,59,68,0.7036390827517448
comoe_dac,echoes__base,echoes,family,Udio,Udio,59,68,0.6453140578265205
comoe_dac,echoes__base,echoes,generator,AceStep,acestep,59,57,0.8667856080880166
comoe_dac,echoes__base,echoes,generator,AudioLDM,audioldm,59,115,0.9438467207074429
comoe_dac,echoes__base,echoes,generator,Brev,brev,59,68,0.692173479561316
comoe_dac,echoes__base,echoes,generator,DiffRhythm,diffrhythm,59,120,0.5968926553672317
comoe_dac,echoes__base,echoes,generator,Mubert,mubert,59,32,0.732521186440678
comoe_dac,echoes__base,echoes,generator,Producer,producer,59,68,0.8392323030907278
comoe_dac,echoes__base,echoes,generator,SongGen,songgen,59,111,0.8760116048251643
comoe_dac,echoes__base,echoes,generator,StableAudio,stableaudio,59,35,0.8058111380145279
comoe_dac,echoes__base,echoes,generator,Suno,suno,59,68,0.7036390827517448
comoe_dac,echoes__base,echoes,generator,Udio,udio,59,68,0.6453140578265205
comoe_dac,fakemusiccaps__base,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.5786966714011416
comoe_dac,fakemusiccaps__base,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.6612614745258949
comoe_dac,fakemusiccaps__base,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.8544235283673952
comoe_dac,fakemusiccaps__base,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.8823491214918856
comoe_dac,fakemusiccaps__base,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.737055814198164
comoe_dac,fakemusiccaps__base,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.5786966714011416
comoe_dac,fakemusiccaps__base,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.6612614745258949
comoe_dac,fakemusiccaps__base,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.8544235283673952
comoe_dac,fakemusiccaps__base,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.8823491214918856
comoe_dac,fakemusiccaps__base,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.737055814198164
comoe_dac,artifactbench__without_Suno,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.8851162790697674
comoe_dac,artifactbench__without_Suno,artifactbench,family,MusicGen,MusicGen,860,90,0.9363307493540052
